,ga:pagePath,ga:source,ga:date,ga:pageviews,ga:sessions,ga:users,ga:newUsers,ga:sessionsPerUser,ga:bounces,ga:bounceRate,ga:pageLoadTime
1507,/recetas/recetas-inyectar,google,20201115,14,10,10,6,1.0,8,80.0,0
1508,/recetas/recetas-inyectar,google,20201116,16,15,12,12,1.25,14,93.33333333333333,0
1509,/recetas/recetas-inyectar,google,20201117,12,10,10,8,1.0,8,80.0,0
1510,/recetas/recetas-inyectar,google,20201118,7,6,6,5,1.0,5,83.33333333333334,0
1511,/recetas/recetas-inyectar,google,20201119,8,7,7,6,1.0,7,100.0,7552
1512,/recetas/recetas-inyectar,google,20201120,9,8,8,5,1.0,8,100.0,0
1513,/recetas/recetas-para-preparar-con-sobras-de-brisket,(direct),20201113,1,0,1,0,0.0,0,0.0,0
1514,/recetas/recetas-para-preparar-con-sobras-de-brisket,(direct),20201119,1,1,1,1,1.0,1,100.0,0
1515,/recetas/recetas-para-preparar-con-sobras-de-brisket,google,20201112,1,0,1,0,0.0,0,0.0,0
1516,/recetas/recetas-para-preparar-con-sobras-de-brisket,google,20201113,3,3,3,3,1.0,3,100.0,0
1517,/recetas/recetas-para-preparar-con-sobras-de-brisket,google,20201114,1,0,1,0,0.0,0,0.0,0
1518,/recetas/recetas-para-preparar-con-sobras-de-brisket,google,20201115,1,1,1,1,1.0,1,100.0,0
1519,/recetas/recetas-para-preparar-con-sobras-de-brisket,google,20201117,2,1,2,0,0.5,1,100.0,0
1520,/recetas/recetas-para-preparar-con-sobras-de-brisket,google,20201119,1,1,1,1,1.0,1,100.0,0
1521,/recetas/recetas-para-preparar-con-sobras-de-brisket,google,20201120,1,1,1,1,1.0,1,100.0,0
1522,/recetas/recetas-para-preparar-con-sobras-de-brisket,homify.com.mx,20201114,1,0,1,0,0.0,0,0.0,0
1523,/recetas/recetas-rub-bbq,(direct),20201112,7,6,4,3,1.5,6,100.0,0
1524,/recetas/recetas-rub-bbq,(direct),20201113,8,7,5,5,1.4,6,85.71428571428571,0
1525,/recetas/recetas-rub-bbq,(direct),20201114,3,2,3,0,0.6666666666666666,2,100.0,0
1526,/recetas/recetas-rub-bbq,(direct),20201115,4,4,3,2,1.3333333333333333,4,100.0,0
1527,/recetas/recetas-rub-bbq,(direct),20201116,3,2,3,1,0.6666666666666666,2,100.0,0
1528,/recetas/recetas-rub-bbq,(direct),20201117,1,1,1,0,1.0,1,100.0,0
1529,/recetas/recetas-rub-bbq,(direct),20201118,3,2,3,1,0.6666666666666666,1,50.0,0
1530,/recetas/recetas-rub-bbq,(direct),20201119,1,0,1,0,0.0,0,0.0,0
1531,/recetas/recetas-rub-bbq,(direct),20201120,1,1,1,0,1.0,1,100.0,0
1532,/recetas/recetas-rub-bbq,google,20201112,8,4,7,3,0.5714285714285714,3,75.0,0
1533,/recetas/recetas-rub-bbq,google,20201113,11,9,10,6,0.9,8,88.88888888888889,0
1534,/recetas/recetas-rub-bbq,google,20201114,15,4,12,1,0.3333333333333333,4,100.0,0
1535,/recetas/recetas-rub-bbq,google,20201115,10,7,8,4,0.875,7,100.0,0
1536,/recetas/recetas-rub-bbq,google,20201116,7,3,7,3,0.42857142857142855,3,100.0,0
1537,/recetas/recetas-rub-bbq,google,20201117,5,1,5,1,0.2,1,100.0,0
1538,/recetas/recetas-rub-bbq,google,20201118,7,2,6,1,0.3333333333333333,2,100.0,0
1539,/recetas/recetas-rub-bbq,google,20201119,10,5,10,3,0.5,4,80.0,0
1540,/recetas/recetas-rub-bbq,google,20201120,6,3,5,0,0.6,3,100.0,0
1541,/recetas/recetas-rub-bbq,l.facebook.com,20201112,1,0,1,0,0.0,0,0.0,0
1542,/recetas/recetas-rub-bbq,l.instagram.com,20201120,1,0,1,0,0.0,0,0.0,0
1543,/recetas/recetas-rub-bbq,youtube.com,20201114,1,1,1,0,1.0,1,100.0,3923
1544,/recetas/recetas-rubs-y-salsas,(direct),20201112,3,0,2,0,0.0,0,0.0,0
1545,/recetas/recetas-rubs-y-salsas,(direct),20201113,1,1,1,0,1.0,1,100.0,0
1546,/recetas/recetas-rubs-y-salsas,(direct),20201114,1,0,1,0,0.0,0,0.0,0
1547,/recetas/recetas-rubs-y-salsas,(direct),20201115,4,2,4,1,0.5,2,100.0,0
1548,/recetas/recetas-rubs-y-salsas,(direct),20201116,5,1,3,0,0.3333333333333333,0,0.0,0
1549,/recetas/recetas-rubs-y-salsas,(direct),20201117,4,3,2,0,1.5,2,66.66666666666666,0
1550,/recetas/recetas-rubs-y-salsas,(direct),20201118,7,3,5,1,0.6,3,100.0,0
1551,/recetas/recetas-rubs-y-salsas,(direct),20201119,8,3,5,1,0.6,2,66.66666666666666,0
1552,/recetas/recetas-rubs-y-salsas,(direct),20201120,5,3,3,1,1.0,2,66.66666666666666,0
1553,/recetas/recetas-rubs-y-salsas,google,20201112,29,7,12,6,0.5833333333333334,1,14.285714285714285,0
1554,/recetas/recetas-rubs-y-salsas,google,20201113,16,10,14,6,0.7142857142857143,5,50.0,0
1555,/recetas/recetas-rubs-y-salsas,google,20201114,61,17,24,12,0.7083333333333334,5,29.411764705882355,0
1556,/recetas/recetas-rubs-y-salsas,google,20201115,23,12,13,9,0.9230769230769231,4,33.33333333333333,0
1557,/recetas/recetas-rubs-y-salsas,google,20201116,30,8,13,5,0.6153846153846154,3,37.5,0
1558,/recetas/recetas-rubs-y-salsas,google,20201117,34,11,16,6,0.6875,2,18.181818181818183,4867
1559,/recetas/recetas-rubs-y-salsas,google,20201118,21,9,13,7,0.6923076923076923,5,55.55555555555556,0
1560,/recetas/recetas-rubs-y-salsas,google,20201119,37,13,15,9,0.8666666666666667,6,46.15384615384615,1844
1561,/recetas/recetas-rubs-y-salsas,google,20201120,25,10,11,6,0.9090909090909091,4,40.0,0
1562,/recetas/recetas-rubs-y-salsas,l.facebook.com,20201112,2,0,1,0,0.0,0,0.0,0
1563,/recetas/recetas-rubs-y-salsas,l.instagram.com,20201120,1,0,1,0,0.0,0,0.0,0
1564,/recetas/repollo-con-mantequilla-de-miel,(direct),20201120,2,1,1,1,1.0,0,0.0,0
1565,/recetas/repollo-con-mantequilla-de-miel,google,20201115,1,1,1,1,1.0,1,100.0,0
1566,/recetas/salsa-barbacoa-de-mostaza-columbia-gold-carolina-del-sur,google,20201112,1,0,1,0,0.0,0,0.0,0
1567,/recetas/salsa-barbacoa-de-mostaza-columbia-gold-carolina-del-sur,google,20201114,2,0,2,0,0.0,0,0.0,0
1568,/recetas/salsa-barbacoa-de-mostaza-columbia-gold-carolina-del-sur,google,20201117,1,0,1,0,0.0,0,0.0,0
1569,/recetas/salsa-barbacoa-de-mostaza-columbia-gold-carolina-del-sur,google,20201118,1,0,1,0,0.0,0,0.0,0
1570,/recetas/salsa-barbacoa-de-mostaza-columbia-gold-carolina-del-sur,google,20201119,2,1,2,1,0.5,1,100.0,0
1571,/recetas/salsa-barbacoa-vinagre-east-carolina-kiss,google,20201114,2,1,1,0,1.0,0,0.0,0
1572,/recetas/salsa-barbacoa-vinagre-east-carolina-kiss,google,20201117,2,0,2,0,0.0,0,0.0,0
1573,/recetas/salsa-bbq-blanca-de-alabama,(direct),20201112,1,1,1,1,1.0,1,100.0,0
1574,/recetas/salsa-bbq-blanca-de-alabama,(direct),20201113,5,5,5,5,1.0,4,80.0,0
1575,/recetas/salsa-bbq-blanca-de-alabama,(direct),20201114,4,4,4,4,1.0,4,100.0,0
1576,/recetas/salsa-bbq-blanca-de-alabama,(direct),20201115,2,2,2,2,1.0,2,100.0,0
1577,/recetas/salsa-bbq-blanca-de-alabama,(direct),20201116,1,1,1,1,1.0,1,100.0,0
1578,/recetas/salsa-bbq-blanca-de-alabama,google,20201112,1,0,1,0,0.0,0,0.0,0
1579,/recetas/salsa-bbq-blanca-de-alabama,google,20201113,1,1,1,1,1.0,1,100.0,0
1580,/recetas/salsa-bbq-blanca-de-alabama,google,20201114,4,2,4,2,0.5,2,100.0,0
1581,/recetas/salsa-bbq-blanca-de-alabama,google,20201115,6,5,5,3,1.0,5,100.0,0
1582,/recetas/salsa-bbq-blanca-de-alabama,google,20201117,3,3,3,2,1.0,3,100.0,0
1583,/recetas/salsa-bbq-blanca-de-alabama,google,20201118,3,3,3,3,1.0,3,100.0,0
1584,/recetas/salsa-bbq-blanca-de-alabama,google,20201119,2,1,2,1,0.5,1,100.0,0
1585,/recetas/salsa-bbq-blanca-de-alabama,google,20201120,7,6,7,6,0.8571428571428571,6,100.0,0
1586,/recetas/salsa-casera-de-chili-y-mango,google,20201113,1,0,1,0,0.0,0,0.0,0
1587,/recetas/salsa-casera-de-chili-y-mango,google,20201114,2,0,2,0,0.0,0,0.0,0
1588,/recetas/salsa-casera-de-chili-y-mango,google,20201115,1,1,1,0,1.0,1,100.0,0
1589,/recetas/salsa-condimentada-de-albaricoque,google,20201114,2,0,1,0,0.0,0,0.0,0
1590,/recetas/salsa-condimentada-de-albaricoque,google,20201115,2,0,2,0,0.0,0,0.0,0
1591,/recetas/salsa-de-barbacoa-kansas-city,(direct),20201112,2,1,1,0,1.0,1,100.0,0
1592,/recetas/salsa-de-barbacoa-kansas-city,(direct),20201114,3,3,2,1,1.5,1,33.33333333333333,0
1593,/recetas/salsa-de-barbacoa-kansas-city,(direct),20201115,2,1,1,0,1.0,1,100.0,0
1594,/recetas/salsa-de-barbacoa-kansas-city,(direct),20201116,3,2,1,1,2.0,1,50.0,0
1595,/recetas/salsa-de-barbacoa-kansas-city,(direct),20201118,2,0,2,0,0.0,0,0.0,0
1596,/recetas/salsa-de-barbacoa-kansas-city,google,20201112,1,0,1,0,0.0,0,0.0,0
1597,/recetas/salsa-de-barbacoa-kansas-city,google,20201113,2,2,2,2,1.0,2,100.0,0
1598,/recetas/salsa-de-barbacoa-kansas-city,google,20201114,5,0,5,0,0.0,0,0.0,0
1599,/recetas/salsa-de-barbacoa-kansas-city,google,20201115,6,5,5,4,1.0,4,80.0,0
1600,/recetas/salsa-de-barbacoa-kansas-city,google,20201116,3,2,3,1,0.6666666666666666,2,100.0,0
1601,/recetas/salsa-de-barbacoa-kansas-city,google,20201117,3,2,3,1,0.6666666666666666,2,100.0,0
1602,/recetas/salsa-de-barbacoa-kansas-city,google,20201118,1,0,1,0,0.0,0,0.0,0
1603,/recetas/salsa-de-barbacoa-kansas-city,google,20201119,2,2,2,2,1.0,2,100.0,0
1604,/recetas/salsa-de-barbacoa-kansas-city,google,20201120,1,1,1,1,1.0,1,100.0,0
1605,/recetas/salsa-de-chipotle,bing,20201115,1,1,1,0,1.0,1,100.0,0
1606,/recetas/salsa-de-chipotle,google,20201112,2,0,2,0,0.0,0,0.0,0
1607,/recetas/salsa-de-chipotle,google,20201114,1,0,1,0,0.0,0,0.0,0
1608,/recetas/salsa-de-chipotle,google,20201116,1,0,1,0,0.0,0,0.0,0
1609,/recetas/salsa-de-gravy,google,20201114,1,0,1,0,0.0,0,0.0,0
1610,/recetas/salsa-de-gravy,google,20201119,2,1,2,1,0.5,1,100.0,0
1611,/recetas/salsa-jardinera-italiana,(direct),20201116,1,0,1,0,0.0,0,0.0,0
1612,/recetas/salsa-jardinera-italiana,google,20201113,2,2,1,1,2.0,2,100.0,0
1613,/recetas/salsa-jardinera-italiana,google,20201116,2,1,2,1,0.5,1,100.0,0
1614,/recetas/salsa-jardinera-italiana,google,20201117,4,3,2,0,1.5,2,66.66666666666666,0
1615,/recetas/salsa-jardinera-italiana,google,20201118,1,1,1,1,1.0,1,100.0,0
1616,/recetas/salsa-pico-de-gallo,(direct),20201116,1,0,1,0,0.0,0,0.0,0
1617,/recetas/salsa-pico-de-gallo,google,20201114,1,1,1,1,1.0,1,100.0,0
1618,/recetas/salsa-pico-de-gallo,google,20201118,1,1,1,1,1.0,1,100.0,0
1619,/recetas/salsas-mop-para-parrilla,(direct),20201119,1,0,1,0,0.0,0,0.0,0
1620,/recetas/salsas-mop-para-parrilla,bing,20201117,1,1,1,1,1.0,1,100.0,0
1621,/recetas/salsas-mop-para-parrilla,google,20201112,4,3,3,2,1.0,3,100.0,0
1622,/recetas/salsas-mop-para-parrilla,google,20201113,6,3,4,2,0.75,2,66.66666666666666,0
1623,/recetas/salsas-mop-para-parrilla,google,20201114,4,3,4,2,0.75,3,100.0,0
1624,/recetas/salsas-mop-para-parrilla,google,20201115,1,1,1,1,1.0,1,100.0,0
1625,/recetas/salsas-mop-para-parrilla,google,20201116,7,4,6,4,0.6666666666666666,3,75.0,0
1626,/recetas/salsas-mop-para-parrilla,google,20201117,4,2,4,2,0.5,2,100.0,0
1627,/recetas/salsas-mop-para-parrilla,google,20201118,2,2,2,2,1.0,2,100.0,0
1628,/recetas/salsas-mop-para-parrilla,google,20201120,1,0,1,0,0.0,0,0.0,0
1629,/recetas/salsas-mop-para-parrilla,youtube.com,20201119,1,0,1,0,0.0,0,0.0,0
1630,/recetas/sazonador-de-res,(direct),20201116,1,0,1,0,0.0,0,0.0,0
1631,/recetas/sazonador-de-res,(direct),20201119,1,1,1,1,1.0,0,0.0,0
1632,/recetas/sazonador-de-res,bing,20201113,1,0,1,0,0.0,0,0.0,0
1633,/recetas/sazonador-de-res,google,20201112,5,1,5,0,0.2,1,100.0,0
1634,/recetas/sazonador-de-res,google,20201113,3,3,1,0,3.0,3,100.0,0
1635,/recetas/sazonador-de-res,google,20201114,9,0,7,0,0.0,0,0.0,0
1636,/recetas/sazonador-de-res,google,20201115,5,3,3,0,1.0,3,100.0,0
1637,/recetas/sazonador-de-res,google,20201116,6,2,3,0,0.6666666666666666,2,100.0,0
1638,/recetas/sazonador-de-res,google,20201117,5,0,4,0,0.0,0,0.0,0
1639,/recetas/sazonador-de-res,google,20201118,6,2,5,1,0.4,2,100.0,3595
1640,/recetas/sazonador-de-res,google,20201119,5,1,5,0,0.2,0,0.0,0
1641,/recetas/sazonador-de-res,google,20201120,6,0,5,0,0.0,0,0.0,0
1642,/recetas/sazonador-para-aves,(direct),20201112,1,0,1,0,0.0,0,0.0,0
1643,/recetas/sazonador-para-aves,(direct),20201117,1,0,1,0,0.0,0,0.0,0
1644,/recetas/sazonador-para-aves,(direct),20201119,1,0,1,0,0.0,0,0.0,0
1645,/recetas/sazonador-para-aves,google,20201112,3,2,2,0,1.0,2,100.0,0
1646,/recetas/sazonador-para-aves,google,20201114,2,0,2,0,0.0,0,0.0,0
1647,/recetas/sazonador-para-aves,google,20201115,1,0,1,0,0.0,0,0.0,0
1648,/recetas/sazonador-para-aves,google,20201116,3,3,2,1,1.5,3,100.0,0
1649,/recetas/sazonador-para-aves,google,20201117,3,1,3,0,0.3333333333333333,1,100.0,0
1650,/recetas/sazonador-para-aves,google,20201118,3,1,3,0,0.3333333333333333,1,100.0,0
1651,/recetas/sazonador-para-aves,google,20201119,3,0,3,0,0.0,0,0.0,0
1652,/recetas/sazonador-para-aves,google,20201120,2,1,2,0,0.5,1,100.0,0
1653,/recetas/sazonador-para-pescados,(direct),20201116,1,0,1,0,0.0,0,0.0,0
1654,/recetas/sazonador-para-pescados,(direct),20201118,2,0,1,0,0.0,0,0.0,0
1655,/recetas/sazonador-para-pescados,google,20201112,3,2,3,2,0.6666666666666666,2,100.0,2800
1656,/recetas/sazonador-para-pescados,google,20201113,4,4,4,2,1.0,4,100.0,0
1657,/recetas/sazonador-para-pescados,google,20201114,1,1,1,1,1.0,1,100.0,0
1658,/recetas/sazonador-para-pescados,google,20201115,1,0,1,0,0.0,0,0.0,0
1659,/recetas/sazonador-para-pescados,google,20201116,1,1,1,1,1.0,1,100.0,0
1660,/recetas/sazonador-para-pescados,google,20201117,1,0,1,0,0.0,0,0.0,0
1661,/recetas/sazonador-para-pescados,google,20201118,2,0,2,0,0.0,0,0.0,0
1662,/recetas/sazonador-para-pescados,google,20201119,3,1,3,0,0.3333333333333333,1,100.0,0
1663,/recetas/solomillo-de-cerdo-al-bourbon-con-cereza,google,20201113,2,1,2,0,0.5,1,100.0,0
1664,/recetas/solomillo-de-cerdo-al-bourbon-con-cereza,google,20201115,1,1,1,1,1.0,1,100.0,0
1665,/recetas/solomillo-de-cerdo-al-bourbon-con-cereza,google,20201120,2,0,2,0,0.0,0,0.0,0
1666,/recetas/tapa-de-asado-brisket,(direct),20201112,4,3,4,2,0.75,3,100.0,0
1667,/recetas/tapa-de-asado-brisket,(direct),20201113,1,1,1,0,1.0,1,100.0,0
1668,/recetas/tapa-de-asado-brisket,(direct),20201115,5,3,3,3,1.0,0,0.0,0
1669,/recetas/tapa-de-asado-brisket,(direct),20201116,1,1,1,1,1.0,0,0.0,0
1670,/recetas/tapa-de-asado-brisket,(direct),20201117,4,4,4,4,1.0,4,100.0,0
1671,/recetas/tapa-de-asado-brisket,(direct),20201118,2,2,2,2,1.0,2,100.0,0
1672,/recetas/tapa-de-asado-brisket,(direct),20201119,2,1,2,0,0.5,1,100.0,0
1673,/recetas/tapa-de-asado-brisket,(direct),20201120,5,5,5,5,1.0,5,100.0,0
1674,/recetas/tapa-de-asado-brisket,bing,20201113,2,1,2,1,0.5,1,100.0,0
1675,/recetas/tapa-de-asado-brisket,bing,20201114,2,2,2,2,1.0,2,100.0,0
1676,/recetas/tapa-de-asado-brisket,bing,20201115,1,1,1,1,1.0,1,100.0,0
1677,/recetas/tapa-de-asado-brisket,duckduckgo,20201112,1,1,1,1,1.0,1,100.0,0
1678,/recetas/tapa-de-asado-brisket,duckduckgo,20201120,1,1,1,1,1.0,1,100.0,0
1679,/recetas/tapa-de-asado-brisket,ecosia.org,20201114,1,1,1,1,1.0,1,100.0,0
1680,/recetas/tapa-de-asado-brisket,google,20201112,46,44,42,36,1.0476190476190477,40,90.9090909090909,4937
1681,/recetas/tapa-de-asado-brisket,google,20201113,38,36,35,28,1.0285714285714285,32,88.88888888888889,0
1682,/recetas/tapa-de-asado-brisket,google,20201114,59,55,54,43,1.0185185185185186,48,87.27272727272727,22255
1683,/recetas/tapa-de-asado-brisket,google,20201115,57,52,51,43,1.0196078431372548,47,90.38461538461539,3534
1684,/recetas/tapa-de-asado-brisket,google,20201116,45,40,38,29,1.0526315789473684,36,90.0,0
1685,/recetas/tapa-de-asado-brisket,google,20201117,46,39,42,30,0.9285714285714286,37,94.87179487179486,11335
1686,/recetas/tapa-de-asado-brisket,google,20201118,52,45,43,37,1.0465116279069768,41,91.11111111111111,0
1687,/recetas/tapa-de-asado-brisket,google,20201119,41,39,34,26,1.1470588235294117,37,94.87179487179486,0
1688,/recetas/tapa-de-asado-brisket,google,20201120,48,41,38,31,1.0789473684210527,37,90.2439024390244,0
1689,/recetas/tapa-de-asado-brisket,pinterest.com,20201112,1,1,1,1,1.0,1,100.0,0
1690,/recetas/top-8-mejores-recetas-pan-maiz,(direct),20201114,1,1,1,1,1.0,1,100.0,0
1691,/recetas/top-8-mejores-recetas-pan-maiz,google,20201115,1,1,1,1,1.0,1,100.0,0
1692,/recetas/tuetano-ahumado,(direct),20201114,1,0,1,0,0.0,0,0.0,0
1693,/recetas/tuetano-ahumado,(direct),20201118,2,0,1,0,0.0,0,0.0,0
1694,/recetas/tuetano-ahumado,google,20201112,1,1,1,1,1.0,1,100.0,0
1695,/recetas/tuetano-ahumado,google,20201114,1,0,1,0,0.0,0,0.0,0
1696,/recetas/tuetano-ahumado,google,20201115,2,2,2,2,1.0,2,100.0,0
1697,/recetas/tuetano-ahumado,google,20201117,2,2,2,2,1.0,1,50.0,0
1698,/recetas/tuetano-ahumado,google,20201119,3,3,3,3,1.0,3,100.0,0
1699,/recetas/tuetano-ahumado,google,20201120,3,2,3,2,0.6666666666666666,2,100.0,0
1700,/recetas/vegetales-y-frutas,(direct),20201112,1,1,1,1,1.0,1,100.0,0
1701,/recetas/vegetales-y-frutas,(direct),20201116,1,1,1,1,1.0,1,100.0,0
1702,/recetas/vegetales-y-frutas,(direct),20201118,1,1,1,0,1.0,1,100.0,0
1703,/recetas/vegetales-y-frutas,google,20201112,5,5,5,5,1.0,5,100.0,0
1704,/recetas/vegetales-y-frutas,google,20201113,9,9,8,8,1.125,9,100.0,0
1705,/recetas/vegetales-y-frutas,google,20201114,13,6,5,3,1.2,4,66.66666666666666,0
1706,/recetas/vegetales-y-frutas,google,20201115,1,1,1,1,1.0,1,100.0,0
1707,/recetas/vegetales-y-frutas,google,20201116,2,2,2,2,1.0,2,100.0,0
1708,/recetas/vegetales-y-frutas,google,20201117,2,1,2,0,0.5,1,100.0,0
1709,/recetas/vegetales-y-frutas,google,20201118,2,2,2,1,1.0,2,100.0,2211
1710,/recetas/vegetales-y-frutas,google,20201119,3,1,3,1,0.3333333333333333,1,100.0,0
1711,/recetas/vegetales-y-frutas,google,20201120,2,2,2,2,1.0,2,100.0,0
1712,/results?search_query=smoke+king,(direct),20201118,1,0,1,0,0.0,0,0.0,0
1713,/search?q=cache:S31L0lNqU48J:https://ahumadoras.com/articulos/cuando-envolver-un-brisket+&cd=1&hl=en&ct=clnk&gl=ca,google,20201119,1,1,1,1,1.0,1,100.0,0
